Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      5.95     0.00        5     0.00     0.00  std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&)
  0.00      5.95     0.00        3     0.00     0.00  Gaussian::Gaussian(double, double, double)
  0.00      5.95     0.00        3     0.00     0.00  Gaussian::~Gaussian()
  0.00      5.95     0.00        3     0.00     0.00  Gaussian::~Gaussian()
  0.00      5.95     0.00        3     0.00     0.00  Organism::remove_promoters_starting_after(int)
  0.00      5.95     0.00        3     0.00     0.00  Organism::look_for_new_promoters_starting_before(int)
  0.00      5.95     0.00        2     0.00     0.00  Stats::Stats(ExpManager*, int, bool)
  0.00      5.95     0.00        2     0.00     0.00  Stats::~Stats()
  0.00      5.95     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<unsigned long long>::~new_allocator()
  0.00      5.95     0.00        2     0.00     0.00  std::allocator<unsigned long long>::~allocator()
  0.00      5.95     0.00        2     0.00     0.00  std::_Head_base<0ul, Threefry*, false>::_M_head(std::_Head_base<0ul, Threefry*, false>&)
  0.00      5.95     0.00        2     0.00     0.00  std::_Tuple_impl<0ul, Threefry*, std::default_delete<Threefry> >::_M_head(std::_Tuple_impl<0ul, Threefry*, std::default_delete<Threefry> >&)
  0.00      5.95     0.00        2     0.00     0.00  std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_M_get_Tp_allocator()
  0.00      5.95     0.00        2     0.00     0.00  std::__uniq_ptr_impl<Threefry, std::default_delete<Threefry> >::_M_ptr()
  0.00      5.95     0.00        2     0.00     0.00  Threefry*& std::__get_helper<0ul, Threefry*, std::default_delete<Threefry> >(std::_Tuple_impl<0ul, Threefry*, std::default_delete<Threefry> >&)
  0.00      5.95     0.00        2     0.00     0.00  std::tuple_element<0ul, std::tuple<Threefry*, std::default_delete<Threefry> > >::type& std::get<0ul, Threefry*, std::default_delete<Threefry> >(std::tuple<Threefry*, std::default_delete<Threefry> >&)
  0.00      5.95     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z10print_helpPc
  0.00      5.95     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN10DnaMutatorC2EPN8Threefry3GenEidi
  0.00      5.95     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN13MutationEvent10switch_posEi
  0.00      5.95     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN3DnaC2ERKS_
  0.00      5.95     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN5StatsC2EP10ExpManagerib
  0.00      5.95     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZNK8Threefry4saveEP8gzFile_s
  0.00      5.95     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      5.95     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      5.95     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      5.95     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      5.95     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      5.95     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      5.95     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      5.95     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      5.95     0.00        1     0.00     1.21  ExpManager::run_evolution(int)
  0.00      5.95     0.00        1     0.00     0.00  ExpManager::create_directory()
  0.00      5.95     0.00        1     0.00     3.43  ExpManager::ExpManager(int, int, int, double, int, double, int, int)
  0.00      5.95     0.00        1     0.00     0.00  ExpManager::~ExpManager()
  0.00      5.95     0.00        1     0.00     0.00  Organism::remove_promoters_starting_before(int)
  0.00      5.95     0.00        1     0.00     0.00  Organism::look_for_new_promoters_starting_after(int)
  0.00      5.95     0.00        1     0.00     0.00  Threefry::Threefry(int, int, unsigned int)
  0.00      5.95     0.00        1     0.00     0.00  Threefry::~Threefry()
  0.00      5.95     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long long>::deallocate(unsigned long long*, unsigned long)
  0.00      5.95     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long long>::allocate(unsigned long, void const*)
  0.00      5.95     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long long>::new_allocator(__gnu_cxx::new_allocator<unsigned long long> const&)
  0.00      5.95     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long long>::new_allocator()
  0.00      5.95     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long long>::max_size() const
  0.00      5.95     0.00        1     0.00     0.00  std::default_delete<Threefry>::operator()(Threefry*) const
  0.00      5.95     0.00        1     0.00     0.00  std::map<int, Protein*, std::less<int>, std::allocator<std::pair<int const, Protein*> > >::key_comp() const
  0.00      5.95     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, Protein*>, std::_Select1st<std::pair<int const, Protein*> >, std::less<int>, std::allocator<std::pair<int const, Protein*> > >::key_comp() const
  0.00      5.95     0.00        1     0.00     0.00  std::allocator<unsigned long long>::allocator(std::allocator<unsigned long long> const&)
  0.00      5.95     0.00        1     0.00     0.00  std::allocator<unsigned long long>::allocator()
  0.00      5.95     0.00        1     0.00     0.00  std::_Head_base<0ul, Threefry*, false>::_Head_base()
  0.00      5.95     0.00        1     0.00     0.00  std::_Head_base<1ul, std::default_delete<Threefry>, true>::_M_head(std::_Head_base<1ul, std::default_delete<Threefry>, true>&)
  0.00      5.95     0.00        1     0.00     0.00  std::_Head_base<1ul, std::default_delete<Threefry>, true>::_Head_base()
  0.00      5.95     0.00        1     0.00     0.00  std::unique_ptr<Threefry, std::default_delete<Threefry> >::get_deleter()
  0.00      5.95     0.00        1     0.00     0.00  std::unique_ptr<Threefry, std::default_delete<Threefry> >::unique_ptr<std::default_delete<Threefry>, void>(Threefry*)
  0.00      5.95     0.00        1     0.00     0.00  std::unique_ptr<Threefry, std::default_delete<Threefry> >::~unique_ptr()
  0.00      5.95     0.00        1     0.00     0.00  std::_Tuple_impl<0ul, Threefry*, std::default_delete<Threefry> >::_Tuple_impl()
  0.00      5.95     0.00        1     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<Threefry> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Threefry> >&)
  0.00      5.95     0.00        1     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<Threefry> >::_Tuple_impl()
  0.00      5.95     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<unsigned long long*>(unsigned long long*, unsigned long long*)
  0.00      5.95     0.00        1     0.00     0.00  std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_M_allocate(unsigned long)
  0.00      5.95     0.00        1     0.00     0.00  std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_Vector_impl::_Vector_impl(std::allocator<unsigned long long> const&)
  0.00      5.95     0.00        1     0.00     0.00  std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_Vector_impl::~_Vector_impl()
  0.00      5.95     0.00        1     0.00     0.00  std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_M_deallocate(unsigned long long*, unsigned long)
  0.00      5.95     0.00        1     0.00     0.00  std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_M_create_storage(unsigned long)
  0.00      5.95     0.00        1     0.00     0.00  std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_Vector_base(unsigned long, std::allocator<unsigned long long> const&)
  0.00      5.95     0.00        1     0.00     0.00  std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::~_Vector_base()
  0.00      5.95     0.00        1     0.00     0.00  std::__uniq_ptr_impl<Threefry, std::default_delete<Threefry> >::_M_deleter()
  0.00      5.95     0.00        1     0.00     0.00  std::__uniq_ptr_impl<Threefry, std::default_delete<Threefry> >::__uniq_ptr_impl(Threefry*)
  0.00      5.95     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<unsigned long long> >::deallocate(std::allocator<unsigned long long>&, unsigned long long*, unsigned long)
  0.00      5.95     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<unsigned long long> >::allocate(std::allocator<unsigned long long>&, unsigned long)
  0.00      5.95     0.00        1     0.00     0.00  unsigned long long* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned long long*, unsigned long, unsigned long long>(unsigned long long*, unsigned long, unsigned long long const&)
  0.00      5.95     0.00        1     0.00     0.00  std::tuple<Threefry*, std::default_delete<Threefry> >::tuple<Threefry*, std::default_delete<Threefry>, true>()
  0.00      5.95     0.00        1     0.00     0.00  std::vector<unsigned long long, std::allocator<unsigned long long> >::_M_fill_initialize(unsigned long, unsigned long long const&)
  0.00      5.95     0.00        1     0.00     0.00  std::vector<unsigned long long, std::allocator<unsigned long long> >::vector(unsigned long, unsigned long long const&, std::allocator<unsigned long long> const&)
  0.00      5.95     0.00        1     0.00     0.00  std::vector<unsigned long long, std::allocator<unsigned long long> >::~vector()
  0.00      5.95     0.00        1     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<unsigned long long>::__value, unsigned long long*>::__type std::__fill_n_a<unsigned long long*, unsigned long, unsigned long long>(unsigned long long*, unsigned long, unsigned long long const&)
  0.00      5.95     0.00        1     0.00     0.00  std::default_delete<Threefry>& std::__get_helper<1ul, std::default_delete<Threefry>>(std::_Tuple_impl<1ul, std::default_delete<Threefry>>&)
  0.00      5.95     0.00        1     0.00     0.00  unsigned long long* std::__niter_base<unsigned long long*>(unsigned long long*)
  0.00      5.95     0.00        1     0.00     0.00  unsigned long long* std::uninitialized_fill_n<unsigned long long*, unsigned long, unsigned long long>(unsigned long long*, unsigned long, unsigned long long const&)
  0.00      5.95     0.00        1     0.00     0.00  unsigned long long* std::__uninitialized_fill_n_a<unsigned long long*, unsigned long, unsigned long long, unsigned long long>(unsigned long long*, unsigned long, unsigned long long const&, std::allocator<unsigned long long>&)
  0.00      5.95     0.00        1     0.00     0.00  std::tuple_element<1ul, std::tuple<Threefry*, std::default_delete<Threefry> > >::type& std::get<1ul, Threefry*, std::default_delete<Threefry> >(std::tuple<Threefry*, std::default_delete<Threefry> >&)
  0.00      5.95     0.00        1     0.00     0.00  unsigned long long* std::fill_n<unsigned long long*, unsigned long, unsigned long long>(unsigned long long*, unsigned long, unsigned long long const&)
  0.00      5.95     0.00        1     0.00     0.00  void std::_Destroy<unsigned long long*>(unsigned long long*, unsigned long long*)
  0.00      5.95     0.00        1     0.00     0.00  void std::_Destroy<unsigned long long*, unsigned long long>(unsigned long long*, unsigned long long*, std::allocator<unsigned long long>&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.17% of 5.95 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     77.9    0.00    4.64                 main [1]
                0.00    3.43       1/1           ExpManager::ExpManager(int, int, int, double, int, double, int, int) [2]
                0.00    1.21       1/1           ExpManager::run_evolution(int) [7]
                0.00    0.00       1/1           ExpManager::~ExpManager() [191]
-----------------------------------------------
                0.00    3.43       1/1           main [1]
[2]     57.6    0.00    3.43       1         ExpManager::ExpManager(int, int, int, double, int, double, int, int) [2]
                0.02    2.42     816/816         ExpManager::start_stop_RNA(int) [4]
                0.00    0.87     816/816         std::shared_ptr<Organism> std::make_shared<Organism, ExpManager*, int&, int>(ExpManager*&&, int&, int&&) [20]
                0.00    0.04    1024/1625        std::shared_ptr<Organism> std::make_shared<Organism, ExpManager*, std::shared_ptr<Organism>&>(ExpManager*&&, std::shared_ptr<Organism>&) [45]
                0.01    0.01     816/2978        ExpManager::compute_fitness(int, double) [41]
                0.00    0.01     816/2788        ExpManager::start_protein(int) [54]
                0.00    0.01     816/816         ExpManager::compute_RNA(int) [83]
                0.01    0.00     816/3188        ExpManager::compute_phenotype(int) [58]
                0.01    0.00     900/900         Gaussian::compute_y(double) const [120]
                0.00    0.00     816/3104        ExpManager::translate_protein(int, double) [85]
                0.00    0.00    1840/115436      std::shared_ptr<Organism>::operator=(std::shared_ptr<Organism> const&) [36]
                0.00    0.00     816/2943        ExpManager::compute_protein(int) [161]
                0.00    0.00    1024/104788      std::shared_ptr<Organism>::operator=(std::shared_ptr<Organism>&&) [64]
                0.00    0.00    1840/109094      std::shared_ptr<Organism>::~shared_ptr() [123]
                0.00    0.00    3888/47340548     std::__shared_ptr_access<Organism, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [27]
